Unnamed: 0,city,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
811,San Francisco,Aardvark,1,7/1/2007,9/1/2011,1/1/2007,10/1/2008,-0.4959,1.2548,2.1726,4.6,21,2,6000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:4622,0,1,1,0,0,0,4,1,acquired
339,Charlottesville,Hotelicopter,0,6/1/2006,8/1/2012,11/17/2008,3/31/2011,2.4658,4.8329,0.5863,5.6164,4,2,5000000,6,VA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:202,0,0,1,1,0,0,1,0,closed
163,Dulles,Anystream,1,1/1/2000,,1/1/2000,2/7/2007,0,7.1068,6.0055,10.9041,9,3,59000000,3,VA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:15652,1,0,0,0,1,0,2,1,acquired
121,Chicago,CakeStyle,0,8/1/2011,8/1/2013,8/13/2012,8/13/2012,1.0356,1.0356,0,1.0356,2,1,1000000,2,IL,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:144825,0,1,0,0,0,0,1,0,closed
1149,San Francisco,Fluther,1,1/1/2007,,9/21/2009,9/21/2009,2.7233,2.7233,0.9151,6.3096,5,1,600000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:9772,0,1,0,0,0,0,7,1,acquired
316,Bloomfield,Pocket Communications Northeast,0,1/1/2006,1/1/2012,11/1/2008,2/20/2009,2.8356,3.1397,3.3781,3.7753,0,2,125000000,2,CT,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:19101,0,0,1,1,0,0,2,1,closed
187,Santa Monica,Goodreads,1,1/15/2007,,11/1/2007,12/9/2009,0.7945,2.9014,3.0493,6.5233,11,2,2750000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1612,0,1,1,0,0,0,4,1,acquired
274,Santa Clara,Woven Systems,1,1/1/2003,,12/1/2005,9/25/2007,2.9178,4.7342,,,1,2,30000000,0,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:17620,0,0,1,1,0,0,2.5,1,acquired
763,Milpitas,Kolorific,0,1/1/2003,7/7/2012,1/5/2007,1/5/2007,4.0137,4.0137,,,0,1,7000000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:43873,0,0,0,0,1,0,1,0,closed
695,Menlo Park,Krugle,1,1/1/2006,,5/31/2006,5/31/2006,0.411,0.411,0,2.5342,10,1,6100000,2,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:3986,0,0,0,1,0,0,4,1,acquired
973,San Diego,Flud,0,10/1/2010,8/8/2013,4/13/2011,9/1/2012,0.5315,1.9205,2.2548,2.9781,12,3,2100000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:61592,1,1,0,0,0,0,4,1,closed
618,San Francisco,Chomp,1,9/9/2009,,11/1/2009,3/11/2010,0.1452,0.5014,0.4959,3.011,10,2,2565000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:35236,0,1,1,0,0,0,3.5,1,acquired
574,Burlingame,Origen Therapeutics,0,1/1/1997,8/3/2012,10/3/2007,10/3/2007,10.7589,10.7589,,,0,1,2000000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:31968,0,0,0,0,0,0,1,0,closed
483,Raleigh,Inlet Technologies,1,1/1/2003,,7/26/2005,9/8/2008,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,NC,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:27620,1,0,0,1,1,0,3.6667,1,acquired
1151,New York,ShopWiki,1,6/1/2005,,7/1/2006,7/1/2006,1.0822,1.0822,6.0027,6.0027,12,1,6250000,1,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:9816,0,0,1,0,0,0,1,0,acquired
881,New York,Fondu,1,2/1/2010,,11/1/2011,11/1/2011,1.7479,1.7479,1,2.1096,4,1,575000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:52566,0,1,0,0,0,0,6,0,acquired
841,Somerville,Loudcaster,0,8/1/2009,1/1/2012,8/1/2009,3/1/2010,0,0.5808,0,0,1,2,53000,1,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:49236,0,1,0,0,0,0,1,1,closed
370,Redwood City,TwoFish,1,1/1/2006,,12/1/2006,10/10/2008,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:2234,0,0,1,1,0,0,2.5,1,acquired
615,Austin,Workstreamer,0,10/1/2009,6/1/2013,1/1/2009,7/27/2010,-0.7479,0.8192,-1.7507,0.2521,7,2,3500000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:3505,0,1,1,0,0,0,1,1,closed
925,New York,Qwiki,1,10/1/2009,,7/10/2010,3/31/2011,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,NY,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,c:56989,1,0,1,0,0,0,6.3333,1,acquired
506,Fremont,Redwood Systems,1,1/1/2008,,10/3/2008,5/30/2012,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:28482,1,0,1,1,1,0,2.25,1,acquired
704,Waltham,Artisan Pharma,1,1/1/2006,,9/6/2006,7/20/2010,0.6795,4.5507,,,2,5,85381111,0,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:40324,0,0,1,1,1,0,4.6667,1,acquired
179,Timonium,Bill Me Later,1,1/1/2000,,3/1/2006,12/1/2007,6.1671,7.9205,8.0055,11.2548,6,3,100000000,3,MD,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:1595,1,0,1,0,0,0,2.5,1,acquired
550,Pittsburgh,Bueda,0,1/4/2009,6/1/2013,1/1/2008,7/1/2010,-1.011,1.4877,0.4055,1.3205,3,2,125000,2,PA,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:31294,1,1,0,0,0,0,1,1,closed
764,Reston,Defywire,0,1/1/2003,5/1/2008,4/26/2005,3/27/2007,2.3178,4.2356,-0.3342,-0.3342,2,2,10600000,1,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:43875,1,0,0,1,0,0,3,1,closed
218,Fremont,Silicon Clocks,1,1/1/2004,,6/2/2006,6/8/2009,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:16562,1,0,0,1,0,0,3.5,1,acquired
299,New York,TheMarkets,1,1/1/2000,,7/12/2007,7/12/2007,7.5315,7.5315,10.7342,10.7342,2,1,30000000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:18075,1,0,0,0,0,0,5,1,acquired
1114,Chicago,Netgamix Inc,0,9/24/2010,4/3/2012,10/15/2011,7/1/2012,1.0575,1.7699,1.0301,1.1123,6,3,132885,2,IL,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,c:86120,0,1,0,0,0,0,1,1,closed
58,Santa Clara,Sentrigo,1,10/1/2006,,5/8/2007,12/21/2010,0.6,4.2247,-0.7479,4.4767,9,3,9500000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:12173,0,0,1,1,1,0,2,1,acquired
782,Palo Alto,Netli,1,1/1/2000,,2/13/2006,2/13/2006,6.1233,6.1233,6.0055,6.0055,9,1,18000000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:44650,1,0,0,0,0,0,7,1,acquired
1020,Cincinnati,Define My Style,0,2/1/2010,1/1/2012,12/2/2011,12/2/2011,1.8329,1.8329,1.7479,1.7479,4,1,690000,1,OH,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:70021,0,1,0,0,0,0,3,1,closed
280,Atlanta,Firethorn,1,1/1/2001,,3/1/2006,1/2/2007,5.1644,6.0055,,,1,3,25131611,0,GA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:17660,1,0,0,1,0,0,1,1,acquired
873,San Jose,Wellcore,0,1/1/2007,7/1/2013,7/12/2010,7/12/2010,3.5288,3.5288,,,1,1,2000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:51745,0,0,0,0,0,0,1,1,closed
430,Cambridge,Taligen Therapeutics,1,1/1/2004,,8/1/2005,8/23/2010,1.5836,6.6466,5.0055,7.0877,4,3,78750000,2,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25324,0,0,1,1,0,0,3.5,1,acquired
1065,San Mateo,Adap.tv,1,11/1/2006,,2/1/2007,3/28/2011,0.2521,4.4055,3.3151,6.7918,27,5,48500000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:77,1,1,1,1,1,0,2.5,1,acquired
312,San Francisco,Current Media,0,1/1/2005,8/20/2013,7/29/2005,7/29/2005,0.5726,0.5726,5.1671,8.0082,12,1,15000000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1895,0,0,1,0,0,0,3,0,closed
220,Campbell,ParAccel,1,1/1/2007,,12/10/2007,4/25/2012,0.9397,5.3178,,,13,5,74000000,0,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:16593,1,0,0,1,1,0,5.3333,1,acquired
206,San Francisco,Arch Rock Corporation,1,1/1/2005,,10/1/2005,5/2/2007,0.7479,2.3315,2,2,6,2,15000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:16289,0,0,1,1,0,0,3,1,acquired
928,New York,SpiralFrog,0,1/1/2004,3/20/2009,1/1/2006,12/1/2007,2.0027,3.9178,3.0027,5.2192,8,3,45000000,3,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:575,0,0,1,0,0,0,1,0,closed
158,Santa Clara,Plusmo,1,6/1/2006,,5/1/2008,5/1/2008,1.9178,1.9178,2.0027,2.0027,4,1,4410000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:15562,0,0,1,0,0,0,1,1,acquired
979,Sterling,ZipList,1,1/1/2010,,1/1/2010,11/24/2010,0,0.8959,2,2.6767,9,2,4500000,2,VA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:62432,0,0,1,1,0,0,2,1,acquired
1085,San Francisco,Involver,1,1/1/2007,,9/2/2008,10/14/2010,1.6712,3.7863,4.6685,5.6849,11,3,11040000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:8100,0,0,1,1,1,0,2.5,1,acquired
977,San Francisco,Lionside,1,1/1/2009,,11/19/2010,11/19/2010,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:62262,0,0,1,0,0,0,3,1,acquired
639,New York,Game Trust,1,1/1/2002,,6/1/2005,11/15/2005,3.4164,3.874,7.7534,7.7534,3,2,9000000,1,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3686,1,0,0,1,0,0,4,1,acquired
1092,San Mateo,Nearbuy Systems,1,4/1/2010,,7/21/2011,11/23/2012,1.3041,2.6493,0,3.6767,4,3,3282327,2,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:82805,1,0,0,0,0,0,2,1,acquired
327,Foster City,Visible Path,1,1/1/2002,,3/1/2006,3/1/2006,4.1644,4.1644,5.5836,11.3918,5,2,24700000,5,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:196,0,0,1,1,0,0,4,1,acquired
494,Atlanta,VT Silicon,0,1/1/2002,9/20/2010,9/12/2007,11/19/2008,5.6986,6.8877,,,2,2,8800000,0,GA,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,c:28114,1,0,1,0,0,0,1,1,closed
87,Los Angeles,GetBack,0,9/1/2007,11/22/2010,11/6/2008,11/6/2008,1.1836,1.1836,0.9178,0.9178,1,1,1700000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:13277,0,0,1,0,0,0,1,0,closed
985,Oakland,Slipstream,0,6/1/2010,5/1/2013,8/31/2010,8/31/2010,0.2493,0.2493,0,0.7781,1,1,20000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:63217,0,1,0,0,0,0,1,0,closed
432,Fremont,HipLogic,1,1/1/2005,,2/8/2008,12/2/2009,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:2534,0,0,1,1,0,0,2.5,1,acquired
882,Petaluma,Dilithium Networks,0,1/1/2001,10/1/2012,4/23/2003,6/3/2010,2.3068,9.4247,4.4986,11.4164,12,7,98170000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:5264,1,0,0,1,1,1,5.2,1,closed
937,San Francisco,Yobongo,1,1/1/2010,,3/23/2011,3/23/2011,1.2219,1.2219,0.7479,2.6849,2,1,1350000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:58512,0,1,0,0,0,0,10,1,acquired
77,Chicago,Brickfish,1,11/1/2005,,7/16/2010,7/16/2010,4.7068,4.7068,2.989,6.863,17,1,940261,2,IL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:12957,0,0,1,0,0,0,1,1,acquired
608,Boston,MyEnergy,1,6/4/2007,,2/1/2009,2/3/2011,1.6658,3.6712,3.6658,3.6712,12,2,4000000,3,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:34499,0,1,1,0,0,0,3,1,acquired
601,Sunnyvale,LikeList,0,1/1/2008,12/6/2012,12/15/2009,12/15/2009,1.9562,1.9562,1.0027,1.0027,5,1,5000000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:34028,0,0,1,0,0,0,1,0,closed
392,Arlington,Social Collective,0,4/17/2009,3/6/2012,4/18/2009,4/18/2009,0.0027,0.0027,0.5836,0.5836,3,1,20000,1,VA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:23335,0,1,0,0,0,0,1,0,closed
535,Seattle,Pure Networks,1,1/1/2002,,1/11/2006,1/11/2006,4.0301,4.0301,3.0027,3.0027,5,1,12500000,1,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:30526,0,0,0,1,0,0,3,1,acquired
736,Centennial,Internet Pawn,0,1/1/2009,3/1/2013,5/5/2010,8/27/2013,1.3397,4.6548,1.3589,1.3753,0,5,7228704,2,CO,0,0,0,0,1,finance,0,0,0,0,0,0,0,0,0,1,c:42519,1,0,1,0,0,0,2,1,closed
836,Chicago,NeuroTherapeutics Pharma,0,1/1/2006,6/1/2013,5/20/2010,12/15/2011,4.3836,5.9562,5.4986,5.4986,5,2,55000000,1,IL,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:48376,1,0,0,1,0,0,4,1,closed
165,San Mateo,Provade,1,1/1/2004,,1/23/2006,8/11/2010,2.063,6.6137,,,5,4,15180000,0,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:15693,1,0,1,0,1,0,1,1,acquired
828,San Jose,Infineta Systems,0,1/1/2008,1/1/2012,5/7/2010,6/6/2011,2.3479,3.4301,2.3562,4.0027,4,2,30000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:47587,0,0,1,1,0,0,2.5,1,closed
227,Austin,Challenge Games,1,1/1/2006,,7/10/2008,9/1/2008,2.5233,2.6685,3.0027,4.4247,11,2,14500000,3,TX,0,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1669,0,0,1,1,0,0,1.5,1,acquired
725,San Francisco,Crowd Factory,1,1/1/2009,,1/26/2011,1/26/2011,2.0685,2.0685,2.5808,4.3671,6,1,6500000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:421,1,0,0,0,0,0,3,1,acquired
159,Memphis,Friendsignia,0,1/29/2012,6/1/2013,1/29/2012,1/29/2012,0,0,0,0,2,1,15000,1,TN,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:155621,0,1,0,0,0,0,1,0,closed
709,New York,Vizibility,1,7/1/2009,,3/24/2010,2/6/2013,0.7288,3.6055,1.589,4.1041,5,5,4705910,3,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:40782,1,1,0,0,0,0,3,1,acquired
868,Burlingame,OpenFeint,1,1/1/2008,,10/21/2010,10/21/2010,2.8055,2.8055,3.0027,4.6493,6,1,3000000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:51306,1,0,0,0,0,0,1,1,acquired
30,New York,Tumblr,1,2/1/2007,,10/31/2007,1/1/2012,0.7452,4.9178,3.0438,6.8411,30,6,125250000,5,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1088,1,0,1,1,1,1,3.5,1,acquired
609,New York,Hotlist,0,1/1/2008,5/1/2013,5/1/2008,1/1/2012,0.3315,4.0027,2.3644,3.6685,8,4,1449998,3,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:34522,1,1,0,0,0,0,1,1,closed
1102,Cambridge,Crashlytics,1,2/1/2011,,10/13/2011,4/10/2012,0.6959,1.189,0.663,2.6247,5,2,6000000,3,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:83692,0,1,1,0,0,0,6,1,acquired
760,Plymouth,BridgePoint Medical,1,1/1/2005,,1/23/2007,3/25/2011,2.0603,6.2301,,,7,3,28200000,0,MN,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,c:43831,1,0,0,1,1,0,3,1,acquired
502,San Francisco,Recurve,1,8/1/2005,,9/23/2008,6/17/2010,3.1479,4.8795,5.0027,5.0027,5,2,14000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:28428,1,0,1,0,0,0,2,1,acquired
295,Austin,Conformity,0,7/1/2007,1/1/2009,1/28/2009,1/28/2009,1.5808,1.5808,2.2521,2.5342,14,1,3000000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:17974,0,0,1,0,0,0,1,0,closed
1087,Seattle,Moprise,0,1/1/2010,7/1/2013,7/8/2011,10/7/2011,1.5151,1.7644,0.7479,0.7479,6,2,2238055,1,WA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:81475,1,1,0,0,0,0,1,1,closed
1060,San Francisco,Plizy,0,9/1/2010,6/1/2013,5/19/2011,12/13/2012,0.7123,2.2849,1.9507,2.2822,5,2,5200000,2,CA,1,0,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,c:76543,1,0,1,0,0,0,1,1,closed
1105,Conshohocken,ShopRunner,1,1/1/2010,,8/19/2013,8/19/2013,3.6329,3.6329,1.1479,3.7781,4,1,75000000,4,PA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:84161,1,0,0,0,0,0,1,0,acquired
1084,Needham,RatePoint,0,9/1/2006,2/2/2012,1/29/2007,8/20/2010,0.411,3.9699,4.2521,5.7671,13,4,24500000,4,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:810,0,0,1,1,1,0,2.5,1,closed
215,Newport Beach,Digital Performance,0,1/1/2002,10/1/2012,11/27/2006,2/5/2010,4.9068,8.1014,,,3,3,4476171,0,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:16488,1,0,1,0,0,0,2,1,closed
35,Austin,Gowalla,1,8/28/2007,,2/27/2008,1/28/2010,0.5014,2.4219,2.8192,5.8849,21,3,10400001,3,TX,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,c:11042,0,0,1,1,0,0,6,1,acquired
276,Longmont,Copan Systems,1,1/1/2002,,3/8/2006,2/17/2009,4.1836,7.1342,5.0027,5.0027,8,3,68400000,1,CO,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:17633,1,0,0,0,1,1,6.5,1,acquired
569,Redwood City,Replay Solutions,1,1/1/2004,,12/5/2006,8/18/2008,2.9288,4.6329,,,13,2,15200000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3187,0,0,1,1,0,0,2,1,acquired
216,New York,Turf Geography Club,0,1/1/2011,2/1/2013,8/15/2011,8/2/2012,0.6192,1.5863,,,2,2,890000,0,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:164922,0,1,0,0,0,0,3,1,closed
1090,San Francisco,skyrockit,0,1/1/2001,4/1/2012,7/12/2011,7/12/2011,10.5315,10.5315,,,0,1,2600000,0,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:81886,1,0,0,0,0,0,1,1,closed
901,Naperville,Cartavi,1,1/1/2009,,11/13/2012,11/13/2012,3.8685,3.8685,3.8301,4.0877,7,1,1226270,2,IL,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:54585,0,1,0,0,0,0,1,1,acquired
46,Pasadena,Cramster,1,1/1/2002,,9/25/2008,4/14/2010,6.737,8.2877,6.7534,6.7534,5,2,9000000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:11507,0,0,1,1,0,0,1,0,acquired
419,San Jose,Certify Data Systems,1,1/1/2004,,8/25/2008,2/15/2012,4.6521,8.1288,6.0055,6.0055,4,4,7210210,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:24860,1,0,1,1,0,0,1,0,acquired
135,San Francisco,Wheelz,1,1/1/2011,,9/28/2011,2/22/2012,0.7397,1.1425,0.5808,0.5808,15,2,15700000,1,CA,1,0,0,0,0,automotive,0,0,0,0,0,0,0,0,0,1,c:148750,0,0,1,0,0,0,3,1,acquired
798,Waltham,CentrePath,1,1/1/2000,,9/6/2005,4/24/2006,5.6849,6.3151,5.0055,5.0055,4,2,15050000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:45611,1,0,0,0,1,0,2.5,1,acquired
712,San Francisco,VoxPop Network Corporation,1,8/1/2006,,5/1/2007,5/1/2009,0.7479,2.7507,1.5836,4.5315,5,2,3500000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:4106,0,0,1,1,0,0,3,1,acquired
286,Milpitas,OpVista,0,1/1/2000,8/1/2009,6/22/2006,5/7/2007,6.4767,7.3507,5.0055,5.0055,2,2,43000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17775,0,0,0,0,1,1,1,1,closed
115,San Francisco,Metaweb Technologies,1,1/1/2005,,3/1/2006,1/15/2008,1.1616,3.0384,3.2658,5.5397,7,2,57000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:144,0,0,1,1,0,0,3.5,1,acquired
81,San Francisco,DocVerse,1,9/1/2007,,7/23/2008,7/23/2008,0.8932,0.8932,0.8329,4.2137,8,1,1300000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:13046,0,1,0,0,0,0,4,1,acquired
699,San Diego,Veoh,1,1/1/2004,,7/1/2005,6/3/2008,1.4986,4.4247,4.0877,9.737,15,4,69750000,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:40,0,0,1,1,1,1,5,1,acquired
456,Boston,BzzAgent,1,1/1/2001,,1/1/2004,1/1/2006,3,5.0027,9.6247,10.3945,16,2,14500000,2,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:26460,0,1,0,1,0,0,2,1,acquired
176,Mountain View,Hammerhead Systems,0,1/1/2002,3/23/2009,1/31/2006,8/1/2007,4.0849,5.5836,,,2,2,48000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:15887,0,0,0,0,1,1,6,1,closed
638,Pittsburgh,ThermalTherapeuticSystems,0,6/1/2006,3/13/2013,12/1/2009,11/9/2011,3.5041,5.4438,,,3,2,3508462,0,PA,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,c:36742,1,0,1,0,0,0,3,1,closed
691,San Mateo,GuardianEdge Technologies,1,1/1/2002,,6/6/2005,7/23/2007,3.4301,5.5589,7.8384,7.8384,10,3,19500000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3962,0,0,1,1,0,0,3.3333,1,acquired
196,Santa Monica,Gradient X,1,1/1/2012,,6/20/2012,6/20/2012,0.4685,0.4685,1.1041,1.6795,5,1,3750000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:162116,0,0,0,0,0,0,9,1,acquired
906,Warrenville,ezzai - how to arabia,0,8/1/2010,8/1/2011,8/1/2010,8/1/2010,0,0,,,1,1,45000000,0,IL,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:55044,0,0,0,0,0,0,2,0,closed
1033,Raleigh,rPath,0,4/1/2005,5/1/2013,1/24/2006,10/22/2010,0.8164,5.5616,4.5562,7.9863,8,4,32500000,3,NC,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:7207,0,0,1,1,1,1,2.75,1,closed
1115,Berwyn,Boomi,1,3/1/2000,,1/1/2002,7/1/2008,1.8384,8.3397,5.674,13.5562,4,2,4900000,5,PA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:863,0,1,0,1,0,0,1.5,1,acquired
183,Sunnyvale,VoloMedia,0,1/1/2005,2/3/2011,4/20/2007,3/18/2008,2.2986,3.211,3.5945,4.5753,4,2,12000000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:16066,0,0,0,1,1,0,2,1,closed
363,San Francisco,Flixster,1,1/20/2006,,2/1/2006,4/4/2008,0.0329,2.2055,4.5151,6.9123,12,3,7175000,6,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:220,0,1,1,1,0,0,2.6667,1,acquired
894,San Francisco,Wesabe,0,12/1/2005,6/30/2010,2/1/2007,6/1/2007,1.1699,1.4986,0.0849,5.3863,3,2,4700000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:54,0,1,1,0,0,0,1.5,1,closed
1147,Morgan Hill,OfferLounge,0,1/1/2008,5/1/2010,1/1/2008,1/1/2008,0,0,,,3,1,120000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:9730,0,1,0,0,0,0,2,0,closed
549,Mountain View,NeoEdge Networks,1,5/2/2002,,6/8/2007,12/20/2010,5.1041,8.6411,5.6712,6.8986,10,3,10000000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:3122,1,0,0,1,0,0,1.6667,0,acquired
